frequency_hz,level_db
16482.42,-111.61
16485.35,-114.75
16488.28,-109.13
16491.21,-113.32
16494.14,-107.97
16497.07,-106.08
16500.00,-110.57
16502.93,-107.85
16505.86,-111.76
16508.79,-112.66
16511.72,-108.26
16514.65,-106.84
16517.58,-108.83
16520.51,-109.36
16523.44,-107.58
16526.37,-105.06
16529.30,-109.86
16532.23,-112.10
16535.16,-110.86
16538.09,-111.44
16541.02,-110.31
16543.95,-115.06
16546.88,-110.59
16549.80,-110.00
16552.73,-109.28
16555.66,-105.85
16558.59,-108.95
16561.52,-115.69
16564.45,-111.56
16567.38,-109.25
16570.31,-114.85
16573.24,-108.99
16576.17,-106.83
16579.10,-111.19
16582.03,-107.38
16584.96,-106.12
16587.89,-110.28
16590.82,-107.20
16593.75,-105.38
16596.68,-108.50
16599.61,-107.99
16602.54,-112.24
16605.47,-117.52
16608.40,-115.38
16611.33,-111.25
16614.26,-107.63
16617.19,-109.57
16620.12,-117.00
16623.05,-117.66
16625.98,-109.71
16628.91,-106.02
16631.84,-108.84
16634.77,-111.26
16637.70,-109.51
16640.63,-115.26
16643.55,-115.33
16646.48,-110.39
16649.41,-106.36
16652.34,-106.05
16655.27,-109.10
16658.20,-110.34
16661.13,-112.51
16664.06,-110.55
16666.99,-104.96
16669.92,-105.00
16672.85,-109.91
16675.78,-108.22
16678.71,-106.89
16681.64,-107.00
16684.57,-109.36
16687.50,-116.13
16690.43,-118.96
16693.36,-115.76
16696.29,-111.93
16699.22,-114.44
16702.15,-111.28
16705.08,-109.31
16708.01,-111.58
16710.94,-104.14
16713.87,-102.92
16716.80,-106.89
16719.73,-107.23
16722.66,-114.40
16725.59,-113.74
16728.52,-112.21
16731.45,-111.87
16734.38,-112.61
16737.30,-116.52
16740.23,-111.53
16743.16,-113.88
16746.09,-115.52
16749.02,-114.02
16751.95,-112.90
16754.88,-107.03
16757.81,-108.64
16760.74,-108.17
16763.67,-111.65
16766.60,-107.65
16769.53,-108.18
16772.46,-113.18
16775.39,-108.78
16778.32,-109.60
16781.25,-110.16
16784.18,-115.11
16787.11,-118.64
16790.04,-111.45
16792.97,-110.62
16795.90,-109.25
16798.83,-108.44
16801.76,-108.36
16804.69,-107.39
16807.62,-110.22
16810.55,-116.46
16813.48,-109.97
16816.41,-110.70
16819.34,-113.35
16822.27,-109.95
16825.20,-112.54
16828.13,-112.71
16831.05,-110.78
16833.98,-110.92
16836.91,-112.13
16839.84,-112.40
16842.77,-117.81
16845.70,-113.49
16848.63,-109.94
16851.56,-109.85
16854.49,-108.69
16857.42,-112.31
16860.35,-111.41
16863.28,-114.96
16866.21,-113.21
16869.14,-108.87
16872.07,-106.42
16875.00,-109.97
16877.93,-117.34
16880.86,-112.95
16883.79,-109.85
16886.72,-109.71
16889.65,-105.90
16892.58,-106.93
16895.51,-108.29
16898.44,-108.67
16901.37,-106.48
16904.30,-107.81
16907.23,-110.68
16910.16,-116.85
16913.09,-121.71
16916.02,-117.77
16918.95,-112.73
16921.88,-112.01
16924.80,-111.62
16927.73,-110.58
16930.66,-109.18
16933.59,-107.04
16936.52,-108.53
16939.45,-110.96
16942.38,-105.78
16945.31,-104.29
16948.24,-107.09
16951.17,-111.06
16954.10,-109.20
16957.03,-108.57
16959.96,-117.11
16962.89,-109.99
16965.82,-109.19
16968.75,-113.63
16971.68,-111.40
16974.61,-109.25
16977.54,-112.88
16980.47,-112.44
16983.40,-108.63
16986.33,-109.49
16989.26,-113.25
16992.19,-107.15
16995.12,-105.78
16998.05,-111.31
17000.98,-111.35
17003.91,-111.97
17006.84,-115.62
17009.77,-114.54
17012.70,-113.24
17015.63,-112.43
17018.55,-109.07
17021.48,-113.78
17024.41,-112.76
17027.34,-113.69
17030.27,-113.25
17033.20,-113.58
17036.13,-109.75
17039.06,-111.41
17041.99,-114.16
17044.92,-109.94
17047.85,-108.55
17050.78,-111.32
17053.71,-112.02
17056.64,-113.23
17059.57,-110.92
17062.50,-111.19
17065.43,-115.41
17068.36,-115.03
17071.29,-114.12
17074.22,-112.68
17077.15,-113.39
17080.08,-110.99
17083.01,-105.92
17085.94,-103.37
17088.87,-105.20
17091.80,-112.30
17094.73,-116.66
17097.66,-108.01
17100.59,-105.57
17103.52,-107.79
17106.45,-109.14
17109.38,-109.90
17112.30,-105.81
17115.23,-105.86
17118.16,-111.52
17121.09,-110.63
17124.02,-109.90
17126.95,-109.54
17129.88,-110.97
17132.81,-111.14
17135.74,-110.57
17138.67,-109.86
17141.60,-109.76
17144.53,-114.13
17147.46,-115.33
17150.39,-115.40
17153.32,-108.84
17156.25,-105.90
17159.18,-105.86
17162.11,-107.99
17165.04,-110.11
17167.97,-108.02
17170.90,-110.87
17173.83,-112.28
17176.76,-115.35
17179.69,-116.16
17182.62,-113.36
17185.55,-116.32
17188.48,-119.02
17191.41,-114.03
17194.34,-106.57
17197.27,-107.99
17200.20,-112.31
17203.13,-114.39
17206.05,-120.56
17208.98,-119.29
17211.91,-117.52
17214.84,-115.35
17217.77,-107.50
17220.70,-106.34
17223.63,-110.26
17226.56,-110.96
17229.49,-108.64
17232.42,-113.32
17235.35,-114.34
17238.28,-107.59
17241.21,-107.64
17244.14,-106.16
17247.07,-106.10
17250.00,-110.48
17252.93,-111.35
17255.86,-108.53
17258.79,-107.07
17261.72,-106.54
17264.65,-106.38
17267.58,-110.34
17270.51,-111.32
17273.44,-109.00
17276.37,-108.03
17279.30,-112.05
17282.23,-114.74
17285.16,-114.90
17288.09,-115.80
17291.02,-110.59
17293.95,-108.44
17296.88,-105.86
17299.80,-106.68
17302.73,-111.76
17305.66,-113.88
17308.59,-114.26
17311.52,-112.96
17314.45,-111.75
17317.38,-109.17
17320.31,-111.29
17323.24,-114.97
17326.17,-113.16
17329.10,-108.90
17332.03,-113.15
17334.96,-109.04
17337.89,-107.87
17340.82,-107.54
17343.75,-107.95
17346.68,-108.02
17349.61,-113.60
17352.54,-111.34
17355.47,-115.38
17358.40,-116.70
17361.33,-112.17
17364.26,-112.75
17367.19,-109.01
17370.12,-109.60
17373.05,-116.32
17375.98,-106.16
17378.91,-103.41
17381.84,-109.49
17384.77,-117.48
17387.70,-113.74
17390.63,-113.16
17393.55,-107.26
17396.48,-105.14
17399.41,-110.08
17402.34,-113.87
17405.27,-105.72
17408.20,-104.97
17411.13,-112.32
17414.06,-114.30
17416.99,-110.65
17419.92,-108.64
17422.85,-104.49
17425.78,-104.44
17428.71,-106.54
17431.64,-105.68
17434.57,-109.02
17437.50,-107.87
17440.43,-105.42
17443.36,-109.01
17446.29,-113.84
17449.22,-112.15
17452.15,-113.63
17455.08,-110.99
17458.01,-106.92
17460.94,-107.95
17463.87,-108.81
17466.80,-107.80
17469.73,-106.78
17472.66,-108.85
17475.59,-113.14
17478.52,-108.50
17481.45,-104.84
17484.38,-112.04
17487.30,-112.29
17490.23,-109.26
17493.16,-108.22
17496.09,-107.54
17499.02,-105.46
17501.95,-103.66
17504.88,-104.18
17507.81,-106.83
17510.74,-109.55
17513.67,-108.49
17516.60,-107.28
17519.53,-104.39
17522.46,-108.36
17525.39,-108.18
17528.32,-104.43
17531.25,-101.83
17534.18,-104.32
17537.11,-107.65
17540.04,-111.16
17542.97,-110.84
17545.90,-113.77
17548.83,-110.75
17551.76,-111.59
17554.69,-112.28
17557.62,-116.85
17560.55,-111.56
17563.48,-108.83
17566.41,-111.80
17569.34,-108.60
17572.27,-106.14
17575.20,-109.52
17578.13,-114.28
17581.05,-111.93
17583.98,-116.58
17586.91,-118.05
17589.84,-108.55
17592.77,-106.90
17595.70,-113.01
17598.63,-113.97
17601.56,-108.47
17604.49,-110.16
17607.42,-114.78
17610.35,-117.16
17613.28,-118.53
17616.21,-112.39
17619.14,-111.58
17622.07,-110.06
17625.00,-110.52
17627.93,-110.37
17630.86,-113.23
17633.79,-113.90
17636.72,-111.55
17639.65,-118.35
17642.58,-118.06
17645.51,-115.23
17648.44,-108.50
17651.37,-109.23
17654.30,-116.39
17657.23,-118.02
17660.16,-112.97
17663.09,-112.03
17666.02,-109.43
17668.95,-109.21
17671.88,-117.89
17674.80,-111.83
17677.73,-111.05
17680.66,-114.12
17683.59,-112.79
17686.52,-109.09
17689.45,-108.92
17692.38,-114.31
17695.31,-110.90
17698.24,-107.96
17701.17,-112.20
17704.10,-113.68
17707.03,-116.84
17709.96,-114.39
17712.89,-113.33
17715.82,-115.26
17718.75,-114.99
17721.68,-116.91
17724.61,-112.13
17727.54,-112.03
17730.47,-111.86
17733.40,-107.26
17736.33,-111.51
17739.26,-117.01
17742.19,-117.76
17745.12,-112.50
17748.05,-110.92
17750.98,-110.85
17753.91,-110.62
17756.84,-112.16
17759.77,-115.03
17762.70,-110.18
17765.63,-109.79
17768.55,-112.28
17771.48,-117.71
17774.41,-118.24
17777.34,-113.11
17780.27,-114.49
17783.20,-115.12
17786.13,-115.63
17789.06,-115.64
17791.99,-114.33
17794.92,-114.71
17797.85,-113.14
17800.78,-113.26
17803.71,-112.58
17806.64,-112.62
17809.57,-112.17
17812.50,-115.43
17815.43,-110.98
17818.36,-109.96
17821.29,-114.34
17824.22,-114.25
17827.15,-107.62
17830.08,-108.87
17833.01,-107.76
17835.94,-109.29
17838.87,-109.74
17841.80,-109.58
17844.73,-112.40
17847.66,-111.13
17850.59,-108.03
17853.52,-110.28
17856.45,-113.59
17859.38,-110.57
17862.30,-111.44
17865.23,-116.07
17868.16,-115.51
17871.09,-119.03
17874.02,-114.53
17876.95,-108.74
17879.88,-107.88
17882.81,-113.76
17885.74,-116.40
17888.67,-110.45
17891.60,-110.04
17894.53,-112.95
17897.46,-114.05
17900.39,-117.42
17903.32,-114.93
17906.25,-113.52
17909.18,-110.58
17912.11,-115.54
17915.04,-118.44
17917.97,-108.74
17920.90,-105.73
17923.83,-110.73
17926.76,-109.79
17929.69,-106.86
17932.62,-112.86
17935.55,-116.94
17938.48,-113.56
17941.41,-115.18
17944.34,-114.59
17947.27,-113.78
17950.20,-109.52
17953.13,-113.40
17956.05,-124.40
17958.98,-115.44
17961.91,-108.85
17964.84,-109.54
17967.77,-109.55
17970.70,-112.33
17973.63,-115.08
17976.56,-116.85
17979.49,-115.01
17982.42,-111.78
17985.35,-107.45
17988.28,-108.93
17991.21,-112.71
17994.14,-118.55
17997.07,-112.53
18000.00,-111.10
18002.93,-109.97
18005.86,-111.18
18008.79,-116.11
18011.72,-114.61
18014.65,-112.23
18017.58,-113.29
18020.51,-113.61
18023.44,-111.26
18026.37,-112.00
18029.30,-114.34
18032.23,-112.37
18035.16,-116.39
18038.09,-114.88
18041.02,-109.28
18043.95,-109.32
18046.88,-111.22
18049.80,-109.75
18052.73,-112.07
18055.66,-113.81
18058.59,-111.06
18061.52,-107.71
18064.45,-112.66
18067.38,-114.37
18070.31,-115.03
18073.24,-111.54
18076.17,-108.12
18079.10,-110.28
18082.03,-115.19
18084.96,-114.88
18087.89,-114.33
18090.82,-114.51
18093.75,-109.01
18096.68,-108.04
18099.61,-107.44
18102.54,-109.92
18105.47,-109.25
18108.40,-107.79
18111.33,-115.42
18114.26,-113.01
18117.19,-110.31
18120.12,-109.49
18123.05,-108.98
18125.98,-110.43
18128.91,-113.83
18131.84,-117.20
18134.77,-115.24
18137.70,-116.49
18140.63,-112.42
18143.55,-109.27
18146.48,-109.09
18149.41,-113.34
18152.34,-113.92
18155.27,-110.28
18158.20,-112.66
18161.13,-119.21
18164.06,-112.79
18166.99,-107.96
18169.92,-112.02
18172.85,-116.50
18175.78,-112.88
18178.71,-109.85
18181.64,-111.38
18184.57,-111.18
18187.50,-108.92
18190.43,-113.72
18193.36,-120.71
18196.29,-119.40
18199.22,-116.50
18202.15,-117.47
18205.08,-115.53
18208.01,-114.36
18210.94,-115.97
18213.87,-113.98
18216.80,-108.13
18219.73,-106.74
18222.66,-108.45
18225.59,-117.51
18228.52,-110.05
18231.45,-109.68
18234.38,-106.79
18237.30,-106.67
18240.23,-108.84
18243.16,-112.30
18246.09,-111.29
18249.02,-110.24
18251.95,-109.00
18254.88,-115.17
18257.81,-113.70
18260.74,-110.98
18263.67,-106.80
18266.60,-109.75
18269.53,-113.46
18272.46,-112.74
18275.39,-110.06
18278.32,-110.52
18281.25,-112.32
18284.18,-115.77
18287.11,-113.78
18290.04,-108.28
18292.97,-108.19
18295.90,-113.49
18298.83,-116.83
18301.76,-115.47
18304.69,-117.46
18307.62,-121.29
18310.55,-111.48
18313.48,-110.65
18316.41,-109.63
18319.34,-113.93
18322.27,-113.02
18325.20,-109.22
18328.13,-109.57
18331.05,-110.83
18333.98,-111.52
18336.91,-116.22
18339.84,-112.76
18342.77,-107.06
18345.70,-107.95
18348.63,-114.25
18351.56,-115.72
18354.49,-112.92
18357.42,-110.60
18360.35,-115.24
18363.28,-111.88
18366.21,-113.27
18369.14,-112.40
18372.07,-114.18
18375.00,-113.07
18377.93,-111.40
18380.86,-117.19
18383.79,-116.03
18386.72,-106.80
18389.65,-106.95
18392.58,-114.08
18395.51,-109.17
18398.44,-107.40
18401.37,-109.89
18404.30,-114.88
18407.23,-111.30
18410.16,-108.28
18413.09,-110.93
18416.02,-109.73
18418.95,-108.98
18421.88,-113.46
18424.80,-115.68
18427.73,-117.28
18430.66,-120.79
18433.59,-116.96
18436.52,-113.77
18439.45,-110.85
18442.38,-109.20
18445.31,-109.19
18448.24,-116.37
18451.17,-113.14
18454.10,-115.05
18457.03,-113.39
18459.96,-110.28
18462.89,-105.80
18465.82,-107.44
18468.75,-114.25
18471.68,-110.39
18474.61,-109.12
18477.54,-112.86
18480.47,-117.37
18483.40,-118.92
18486.33,-117.34
18489.26,-113.17
18492.19,-113.09
18495.12,-110.19
18498.05,-105.31
18500.98,-109.23
18503.91,-113.02
18506.84,-109.95
18509.77,-110.60
18512.70,-112.16
18515.63,-114.09
18518.55,-116.39
18521.48,-120.05
18524.41,-113.89
18527.34,-110.19
18530.27,-113.13
18533.20,-114.74
18536.13,-116.99
18539.06,-118.66
18541.99,-110.92
18544.92,-106.65
18547.85,-110.68
18550.78,-116.53
18553.71,-116.85
18556.64,-113.41
18559.57,-112.53
18562.50,-114.46
18565.43,-114.69
18568.36,-111.92
18571.29,-109.63
18574.22,-112.09
18577.15,-117.47
18580.08,-121.99
18583.01,-114.70
18585.94,-113.17
18588.87,-117.13
18591.80,-115.83
18594.73,-114.07
18597.66,-113.27
18600.59,-114.57
18603.52,-113.66
18606.45,-111.75
18609.38,-110.24
18612.30,-105.55
18615.23,-107.06
18618.16,-112.29
18621.09,-107.85
18624.02,-106.39
18626.95,-109.80
18629.88,-113.56
18632.81,-111.72
18635.74,-114.36
18638.67,-109.29
18641.60,-110.77
18644.53,-118.28
18647.46,-110.61
18650.39,-108.93
18653.32,-114.63
18656.25,-118.47
18659.18,-121.45
18662.11,-120.27
18665.04,-116.34
18667.97,-115.54
18670.90,-113.64
18673.83,-115.08
18676.76,-113.13
18679.69,-113.29
18682.62,-108.75
18685.55,-111.18
18688.48,-118.49
18691.41,-111.94
18694.34,-106.91
18697.27,-107.97
18700.20,-110.76
18703.13,-109.88
18706.05,-107.38
18708.98,-105.12
18711.91,-108.79
18714.84,-111.15
18717.77,-105.58
18720.70,-107.39
18723.63,-113.06
18726.56,-122.59
18729.49,-117.24
18732.42,-116.66
18735.35,-116.26
18738.28,-112.65
18741.21,-112.00
18744.14,-113.16
18747.07,-111.45
18750.00,-112.77
18752.93,-118.10
18755.86,-113.04
18758.79,-108.17
18761.72,-107.49
18764.65,-113.74
18767.58,-112.66
18770.51,-110.67
18773.44,-108.80
18776.37,-111.32
18779.30,-109.10
18782.23,-107.62
18785.16,-112.98
18788.09,-113.73
18791.02,-110.67
18793.95,-112.64
18796.88,-113.31
18799.80,-113.62
18802.73,-109.41
18805.66,-111.94
18808.59,-115.02
18811.52,-110.61
18814.45,-110.35
18817.38,-111.47
18820.31,-107.48
18823.24,-108.09
18826.17,-115.99
18829.10,-111.78
18832.03,-108.63
18834.96,-113.73
18837.89,-115.66
18840.82,-115.24
18843.75,-111.57
18846.68,-113.50
18849.61,-111.83
18852.54,-113.48
18855.47,-115.10
18858.40,-117.41
18861.33,-112.21
18864.26,-110.79
18867.19,-113.12
18870.12,-118.76
18873.05,-110.63
18875.98,-110.16
18878.91,-114.59
18881.84,-112.82
18884.77,-112.09
18887.70,-111.28
18890.63,-109.13
18893.55,-111.48
18896.48,-116.62
18899.41,-117.29
18902.34,-118.33
18905.27,-116.47
18908.20,-117.27
18911.13,-117.98
18914.06,-120.25
18916.99,-117.72
18919.92,-115.48
18922.85,-114.27
18925.78,-116.46
18928.71,-114.85
18931.64,-108.14
18934.57,-112.27
18937.50,-115.30
18940.43,-118.75
18943.36,-118.80
18946.29,-115.11
18949.22,-116.55
18952.15,-109.59
18955.08,-107.43
18958.01,-111.92
18960.94,-118.67
18963.87,-113.56
18966.80,-114.00
18969.73,-115.21
18972.66,-113.15
18975.59,-110.96
18978.52,-116.07
18981.45,-115.54
18984.38,-112.61
18987.30,-111.87
18990.23,-115.13
18993.16,-115.35
18996.09,-115.25
18999.02,-114.21
19001.95,-114.06
19004.88,-107.73
19007.81,-106.70
19010.74,-110.31
19013.67,-114.19
19016.60,-112.88
19019.53,-114.20
19022.46,-113.73
19025.39,-110.33
19028.32,-114.46
19031.25,-117.15
19034.18,-124.74
19037.11,-120.72
19040.04,-115.90
19042.97,-112.92
19045.90,-111.24
19048.83,-110.61
19051.76,-113.42
19054.69,-112.43
19057.62,-114.18
19060.55,-113.82
19063.48,-112.96
19066.41,-111.52
19069.34,-110.91
19072.27,-110.13
19075.20,-106.49
19078.13,-107.31
19081.05,-107.91
19083.98,-109.16
19086.91,-109.48
19089.84,-110.00
19092.77,-114.17
19095.70,-117.45
19098.63,-116.25
19101.56,-115.38
19104.49,-115.40
19107.42,-112.77
19110.35,-112.72
19113.28,-118.02
19116.21,-112.75
19119.14,-112.94
19122.07,-112.42
19125.00,-109.07
19127.93,-109.13
19130.86,-105.25
19133.79,-108.05
19136.72,-109.26
19139.65,-111.69
19142.58,-118.95
19145.51,-112.95
19148.44,-112.19
19151.37,-113.15
19154.30,-109.97
19157.23,-107.22
19160.16,-109.63
19163.09,-117.83
19166.02,-113.05
19168.95,-113.09
19171.88,-116.22
19174.80,-116.18
19177.73,-122.89
19180.66,-120.41
19183.59,-113.12
19186.52,-112.51
19189.45,-109.25
19192.38,-110.69
19195.31,-110.52
19198.24,-108.57
19201.17,-108.48
19204.10,-111.04
19207.03,-109.09
19209.96,-110.52
19212.89,-111.40
19215.82,-119.82
19218.75,-120.69
19221.68,-115.86
19224.61,-115.53
19227.54,-115.79
19230.47,-116.75
19233.40,-115.37
19236.33,-122.48
19239.26,-124.16
19242.19,-115.65
19245.12,-109.15
19248.05,-108.59
19250.98,-110.76
19253.91,-112.33
19256.84,-109.65
19259.77,-111.59
19262.70,-113.15
19265.63,-114.55
19268.55,-116.18
19271.48,-116.93
19274.41,-114.76
19277.34,-114.68
19280.27,-111.54
19283.20,-109.44
19286.13,-105.96
19289.06,-108.76
19291.99,-115.63
19294.92,-115.51
19297.85,-115.36
19300.78,-110.02
19303.71,-109.75
19306.64,-109.76
19309.57,-106.23
19312.50,-109.51
19315.43,-108.80
19318.36,-112.53
19321.29,-117.58
19324.22,-111.90
19327.15,-111.78
19330.08,-113.49
19333.01,-114.56
19335.94,-110.58
19338.87,-106.10
19341.80,-109.62
19344.73,-112.46
19347.66,-113.03
19350.59,-109.75
19353.52,-109.35
19356.45,-111.01
19359.38,-109.23
19362.30,-107.99
19365.23,-115.29
19368.16,-115.65
19371.09,-116.49
19374.02,-122.12
19376.95,-113.67
19379.88,-109.57
19382.81,-111.07
19385.74,-114.73
19388.67,-108.57
19391.60,-111.13
19394.53,-117.97
19397.46,-119.47
19400.39,-116.08
19403.32,-113.36
19406.25,-110.93
19409.18,-111.45
19412.11,-112.57
19415.04,-111.91
19417.97,-109.75
19420.90,-112.19
19423.83,-114.87
19426.76,-112.91
19429.69,-113.13
19432.62,-115.90
19435.55,-114.43
19438.48,-115.10
19441.41,-113.13
19444.34,-112.43
19447.27,-114.52
19450.20,-115.11
19453.13,-112.97
19456.05,-114.78
19458.98,-117.82
19461.91,-116.22
19464.84,-113.31
19467.77,-116.78
19470.70,-113.87
19473.63,-115.72
19476.56,-120.10
19479.49,-111.10
19482.42,-112.79
19485.35,-116.59
19488.28,-112.13
19491.21,-109.95
19494.14,-106.53
19497.07,-107.93
19500.00,-111.47
19502.93,-113.29
19505.86,-125.43
19508.79,-117.27
19511.72,-111.30
19514.65,-109.80
19517.58,-112.61
19520.51,-111.39
19523.44,-112.57
19526.37,-110.79
19529.30,-110.93
19532.23,-107.68
19535.16,-108.15
19538.09,-108.10
19541.02,-110.22
19543.95,-115.05
19546.88,-113.15
19549.80,-109.86
19552.73,-111.70
19555.66,-116.26
19558.59,-115.80
19561.52,-110.72
19564.45,-110.89
19567.38,-115.42
19570.31,-107.78
19573.24,-107.66
19576.17,-108.74
19579.10,-110.75
19582.03,-113.13
19584.96,-107.15
19587.89,-106.03
19590.82,-112.76
19593.75,-117.18
19596.68,-116.61
19599.61,-114.05
19602.54,-109.47
19605.47,-107.87
19608.40,-110.62
19611.33,-107.55
19614.26,-106.26
19617.19,-112.39
19620.12,-112.39
19623.05,-113.31
19625.98,-110.91
19628.91,-108.68
19631.84,-110.01
19634.77,-108.28
19637.70,-112.68
19640.63,-112.63
19643.55,-111.85
19646.48,-113.86
19649.41,-112.97
19652.34,-110.57
19655.27,-113.67
19658.20,-114.30
19661.13,-111.15
19664.06,-108.19
19666.99,-113.77
19669.92,-117.26
19672.85,-111.07
19675.78,-109.18
19678.71,-110.46
19681.64,-113.39
19684.57,-115.17
19687.50,-116.71
19690.43,-112.68
19693.36,-115.21
19696.29,-115.06
19699.22,-112.38
19702.15,-116.49
19705.08,-120.72
19708.01,-115.68
19710.94,-113.69
19713.87,-112.69
19716.80,-113.61
19719.73,-113.19
19722.66,-107.64
19725.59,-107.88
19728.52,-111.67
19731.45,-109.82
19734.38,-112.59
19737.30,-110.97
19740.23,-111.06
19743.16,-113.70
19746.09,-110.21
19749.02,-108.17
19751.95,-109.66
19754.88,-111.04
19757.81,-114.97
19760.74,-113.13
19763.67,-114.59
19766.60,-109.33
19769.53,-109.40
19772.46,-115.49
19775.39,-111.09
19778.32,-111.34
19781.25,-110.92
19784.18,-111.69
19787.11,-112.87
19790.04,-114.06
19792.97,-116.57
19795.90,-115.29
19798.83,-112.31
19801.76,-110.11
19804.69,-109.45
19807.62,-111.88
19810.55,-112.02
19813.48,-110.52
19816.41,-110.44
19819.34,-105.99
19822.27,-107.51
19825.20,-110.64
19828.13,-110.12
19831.05,-107.74
19833.98,-114.72
19836.91,-120.43
19839.84,-110.13
19842.77,-107.77
19845.70,-112.94
19848.63,-116.57
19851.56,-117.61
19854.49,-118.21
19857.42,-120.18
19860.35,-114.56
19863.28,-111.54
19866.21,-111.12
19869.14,-112.21
19872.07,-112.47
19875.00,-112.65
19877.93,-111.44
19880.86,-106.16
19883.79,-107.55
19886.72,-112.58
19889.65,-109.87
19892.58,-115.27
19895.51,-113.11
19898.44,-106.56
19901.37,-106.50
19904.30,-107.45
19907.23,-107.85
19910.16,-109.05
19913.09,-108.03
19916.02,-110.80
19918.95,-110.42
19921.88,-110.76
19924.80,-108.85
19927.73,-111.10
19930.66,-111.29
19933.59,-110.62
19936.52,-110.01
19939.45,-109.63
19942.38,-110.98
19945.31,-112.02
19948.24,-111.62
19951.17,-109.42
19954.10,-110.27
19957.03,-112.66
19959.96,-116.54
19962.89,-120.76
19965.82,-114.66
19968.75,-118.08
19971.68,-119.05
19974.61,-115.15
19977.54,-111.81
19980.47,-114.01
19983.40,-115.10
19986.33,-117.13
19989.26,-120.04
19992.19,-118.84
19995.12,-110.35
19998.05,-108.96
20000.98,-114.89
20003.91,-114.37
20006.84,-115.37
20009.77,-113.49
20012.70,-113.18
20015.63,-110.93
20018.55,-114.66
20021.48,-117.98
20024.41,-114.72
20027.34,-111.22
20030.27,-109.00
20033.20,-112.08
20036.13,-117.20
20039.06,-116.15
20041.99,-109.83
20044.92,-110.19
20047.85,-109.93
20050.78,-110.59
20053.71,-110.10
20056.64,-111.78
20059.57,-114.21
20062.50,-117.12
20065.43,-114.79
20068.36,-110.55
20071.29,-111.33
20074.22,-116.05
20077.15,-110.79
20080.08,-113.69
20083.01,-116.20
20085.94,-109.43
20088.87,-106.81
20091.80,-111.25
20094.73,-112.45
20097.66,-107.65
20100.59,-109.40
20103.52,-110.47
20106.45,-109.81
20109.38,-109.29
20112.30,-110.54
20115.23,-112.73
20118.16,-111.78
20121.09,-116.34
20124.02,-116.49
20126.95,-111.33
20129.88,-109.69
20132.81,-111.33
20135.74,-114.98
20138.67,-117.78
20141.60,-109.67
20144.53,-110.40
20147.46,-117.16
20150.39,-118.33
20153.32,-119.94
20156.25,-121.41
20159.18,-119.62
20162.11,-119.96
20165.04,-115.99
20167.97,-110.06
20170.90,-110.41
20173.83,-109.85
20176.76,-112.60
20179.69,-114.30
20182.62,-117.28
20185.55,-117.43
20188.48,-117.41
20191.41,-115.52
20194.34,-119.43
20197.27,-113.06
20200.20,-109.96
20203.13,-111.47
20206.05,-109.79
20208.98,-115.13
20211.91,-117.68
20214.84,-113.13
20217.77,-109.91
20220.70,-111.32
20223.63,-117.91
20226.56,-115.89
20229.49,-111.40
20232.42,-115.39
20235.35,-116.40
20238.28,-110.50
20241.21,-112.17
20244.14,-119.23
20247.07,-119.58
20250.00,-118.21
20252.93,-116.83
20255.86,-115.45
20258.79,-107.85
20261.72,-108.00
20264.65,-109.53
20267.58,-110.39
20270.51,-114.06
20273.44,-113.15
20276.37,-110.22
20279.30,-108.66
20282.23,-107.43
20285.16,-110.27
20288.09,-109.31
20291.02,-108.37
20293.95,-106.89
20296.88,-108.39
20299.80,-114.52
20302.73,-115.96
20305.66,-116.20
20308.59,-118.38
20311.52,-115.90
20314.45,-110.33
20317.38,-109.11
20320.31,-109.16
20323.24,-110.04
20326.17,-117.46
20329.10,-113.87
20332.03,-109.60
20334.96,-106.34
20337.89,-109.65
20340.82,-113.24
20343.75,-112.70
20346.68,-111.16
20349.61,-112.64
20352.54,-110.60
20355.47,-115.09
20358.40,-114.44
20361.33,-113.57
20364.26,-112.76
20367.19,-114.30
20370.12,-109.81
20373.05,-110.76
20375.98,-113.38
20378.91,-113.82
20381.84,-111.20
20384.77,-115.84
20387.70,-113.84
20390.63,-113.56
20393.55,-117.17
20396.48,-116.22
20399.41,-114.13
20402.34,-110.23
20405.27,-109.48
20408.20,-113.32
20411.13,-114.14
20414.06,-108.81
20416.99,-109.08
20419.92,-110.36
20422.85,-107.04
20425.78,-111.36
20428.71,-114.73
20431.64,-112.69
20434.57,-109.29
20437.50,-112.26
20440.43,-116.14
20443.36,-112.09
20446.29,-109.48
20449.22,-112.43
20452.15,-113.41
20455.08,-112.44
20458.01,-110.44
20460.94,-116.48
20463.87,-121.65
20466.80,-122.51
20469.73,-116.77
20472.66,-111.47
20475.59,-114.48
20478.52,-116.80
20481.45,-112.02
20484.38,-110.20
20487.30,-107.84
20490.23,-109.98
20493.16,-114.66
20496.09,-120.72
20499.02,-113.45
20501.95,-111.25
20504.88,-108.70
20507.81,-110.63
20510.74,-111.72
20513.67,-109.21
20516.60,-112.37
20519.53,-114.34
20522.46,-113.13
20525.39,-110.31
20528.32,-110.04
20531.25,-110.17
20534.18,-109.14
20537.11,-112.55
20540.04,-112.72
20542.97,-111.49
20545.90,-112.94
20548.83,-114.86
20551.76,-118.80
20554.69,-113.46
20557.62,-109.87
20560.55,-110.00
20563.48,-113.27
20566.41,-109.61
20569.34,-112.09
20572.27,-114.65
20575.20,-113.13
